0,0.43290585691823896
1,0.4359507954125046
2,0.43875567784765895
3,0.4430755544521682
4,0.44716981132075473
5,0.44504342617550163
6,0.4493639222412807
7,0.4464639732020782
8,0.45265002620545075
9,0.4626808176100629
10,0.47068517174649255
11,0.4783077102259493
12,0.4868738769092543
13,0.4940563326827153
14,0.5023388364779875
15,0.5044570399675392
16,0.5104965113993711
17,0.5315325275157233
18,0.5410770440251573
19,0.5506461281446542
20,0.5562905365566039
21,0.5585446147798744
22,0.5612040585691825
23,0.5701712362421385
24,0.5747223860062894
25,0.5727999705188681
26,0.5832534886006291
27,0.5886153694968554
28,0.6012861143867926
29,0.6000024567610064
30,0.6040315448113208
31,0.6145894752358492
32,0.6253009532232705
33,0.6367248919025158
34,0.6481181210691825
35,0.6584242334905662
36,0.6673422759433965
37,0.6817388954402518
38,0.6921862716194971
39,0.7074059060534594
40,0.7150095813679248
41,0.7184490467767299
42,0.7204881584119501
43,0.7155500687893087
44,0.7153166764937112
45,0.7194563187893087
46,0.7231598860062899
47,0.7293017885220131
48,0.7252051395440258
49,0.7319735161163528
50,0.7397368808962269
51,0.7471562991352206
52,0.7526594437893086
53,0.7494288030660381
54,0.7621302574685538
55,0.7655574390723273
56,0.7747457252358493
57,0.7918754913522015
58,0.7936812106918242
59,0.8021754618710695
60,0.8045093848270444
61,0.8169651631289312
62,0.8273511202830193
63,0.8308458628144658
64,0.8348380994496859
65,0.8377493612421387
66,0.835476857311321
67,0.8260367531446544
68,0.8285365074685538
69,0.8263315644654091
70,0.8283645341981135
71,0.8163141214622645
72,0.8099388266509437
73,0.8065607802672959
74,0.797925265330189
75,0.8017885220125789
76,0.8100739485062896
77,0.8033362814465411
78,0.8007443985849059
79,0.80646865172956
80,0.8055965015723272
81,0.8051420007861637
82,0.8053446835691827
83,0.7930363109276732
84,0.7845297759433966
85,0.7837804638364784
86,0.7649493907232708
87,0.7569403498427677
88,0.7500184257075476
89,0.7350321835691829
90,0.7227053852201262
91,0.712810780267296
92,0.7121535966981136
93,0.7151078518081765
94,0.70677329009434
95,0.7081797857704406
96,0.7036347779088055
